silver_1497211967321_n_0_1_2390.wav, ,13,50, waiting,853,906,1877,1930, leaving,906,1226,1930,2245, didPass,1, detectionBtwn,0, detectionWhole,1392,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,15,50, waiting,810,874,1829,1892, leaving,874,933,1892,2335, didPass,1, detectionBtwn,0, detectionWhole,1525,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,5,150, waiting,789,954,1829,1994, leaving,954,1429,1994,2341, didPass,1, detectionBtwn,0, detectionWhole,1551,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,7,150, waiting,776,927,1813,1983, leaving,927,1429,1983,2325, didPass,1, detectionBtwn,0, detectionWhole,1548,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,9,150, waiting,746,911,1759,1919, leaving,911,1253,1919,2405, didPass,1, detectionBtwn,0, detectionWhole,1658,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,11,150, waiting,821,975,1845,1999, leaving,975,1205,1999,2234, didPass,1, detectionBtwn,0, detectionWhole,1413,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,13,150, waiting,799,959,1829,1994, leaving,959,1189,1994,2346, didPass,1, detectionBtwn,0, detectionWhole,1546,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,15,150, waiting, leaving,757,895,1909,2047,2175,2303, didPass,0,,,,,,,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,5,250, waiting,719,970,1738,1994, leaving,970,1484,1994,2383, didPass,1, detectionBtwn,0, detectionWhole,1663,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,7,250, waiting,682,933,1855,2111, leaving,933,1439,2111,2362, didPass,1, detectionBtwn,0, detectionWhole,1679,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,9,250, waiting,789,1039,1813,2069, leaving,1039,1290,2069,2314, didPass,1, detectionBtwn,0, detectionWhole,1525,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,11,250, waiting,741,1002,1759,2026, leaving,1002,1258,2026,2282, didPass,1, detectionBtwn,0, detectionWhole,1541,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,13,250, waiting,821,1087,1845,2111, leaving,1087,1205,2111,2229, didPass,1, detectionBtwn,0, detectionWhole,1407,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,15,250, waiting,1834,2090, leaving,797,927,2090,2335, didPass,0, detectionWhole,501,,,,,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,5,350, waiting,789,1151,1807,2175, leaving,1151,1429,2175,2319, didPass,1, detectionBtwn,0, detectionWhole,1530,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,7,350, waiting,757,1119,1802,2175, leaving,1119,1397,2175,2319, didPass,1, detectionBtwn,0, detectionWhole,1562,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,9,350, waiting,735,1098,1764,2128, leaving,1098,1247,2128,2410, didPass,1, detectionBtwn,0, detectionWhole,1674,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,11,350, waiting,831,1194,1845,2218, leaving,1194,1210,2218,2229, didPass,1, detectionBtwn,0, detectionWhole,1397,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,13,350, waiting,799,1151,1823,2191, leaving,1151,1183,2191,2341, didPass,1, detectionBtwn,0, detectionWhole,1541,,,,,,,,,,
silver_1497211967321_n_0_1_2390.wav, ,15,350, waiting, leaving,757,890,1909,2042,2175,2303, didPass,0,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,5,50, waiting,4415,4468, leaving,4468,4529, didPass,0, detectionWhole,113,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,7,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,5,150, waiting, leaving,4170,4308,4426,4554, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,7,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,5,250, waiting, leaving,479,618,4196,4319,4452,4580, didPass,0,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,7,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,9,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,5,350, waiting, leaving,549,671,4404,4532, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,7,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,9,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212000977_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,5,50, waiting,3535,3604,4180,4239, leaving,3604,3786,4239,4303, didPass,1, detectionBtwn,0, detectionWhole,767,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,7,50, waiting,3519,3583, leaving,3583,3764, didPass,0, detectionWhole,245,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,9,50, waiting,3466,3540, leaving,3540,3732, didPass,0, detectionWhole,266,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,11,50, waiting,3583,3647, leaving,3647,3706, didPass,0, detectionWhole,122,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,5,150, waiting,3455,3615, leaving,3615,3839,4218,4346, didPass,0, detectionWhole,890,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,7,150, waiting,3540,3711, leaving,3711,3791, didPass,0, detectionWhole,250,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,9,150, waiting,3492,3647, leaving,3647,3754, didPass,0, detectionWhole,261,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,11,150, waiting, leaving,3604,3732, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,5,250, waiting, leaving,3476,3722,4244,4362, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,7,250, waiting, leaving,3530,3796, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,9,250, waiting, leaving,3508,3775, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,11,250, waiting, leaving,3599,3722, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,5,350, waiting, leaving,3487,3743,4127,4394, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,7,350, waiting, leaving,3583,3706, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,9,350, waiting, leaving,3530,3796, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212029102_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,5,50, waiting,3514,3572,3892,3967, leaving,3572,3770,3967,4404, didPass,1, detectionBtwn,0, detectionWhole,890,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,7,50, waiting,3498,3562,4256,4308, leaving,3562,3626,4308,4388, didPass,1, detectionBtwn,0, detectionWhole,890,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,9,50, waiting,3444,3498,4340,4394, leaving,3498,3711,4394,4466, didPass,1, detectionBtwn,0, detectionWhole,1021,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,11,50, waiting,3530,3599, leaving,3599,3663, didPass,0, detectionWhole,133,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,5,150, waiting,3540,3711,3919,4074, leaving,3711,3786,4074,4431, didPass,1, detectionBtwn,0, detectionWhole,890,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,7,150, waiting, leaving,3492,3615,4256,4394, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,9,150, waiting,3466,3620, leaving,3620,3727,4367,4496, didPass,0, detectionWhole,1030,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,11,150, waiting, leaving,3583,3700, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,5,250, waiting, leaving,3492,3743,4004,4127,4260,4388, didPass,0,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,7,250, waiting, leaving,3444,3700,4212,4468, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,9,250, waiting, leaving,3530,3668,4308,4431, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,11,250, waiting, leaving,3519,3647, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,5,350, waiting, leaving,3562,3679,3940,4074,4196,4458, didPass,0,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,7,350, waiting, leaving,3508,3647,4287,4415, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,9,350, waiting, leaving,3466,3732,4372,4500, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,11,350, waiting, leaving,3583,3706, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212047650_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,5,50, waiting,2063,2122,2703,2767, leaving,2122,2325,2767,2837, didPass,1, detectionBtwn,0, detectionWhole,773,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,7,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,5,150, waiting,2085,2239, leaving,2239,2346,2719,2858, didPass,0, detectionWhole,773,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,7,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,5,250, waiting, leaving,2133,2250,2645,2890, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,7,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,9,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,5,350, waiting, leaving,2069,2325,2698,2831, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,7,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,9,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212070021_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,5,50, waiting,3871,3946,4767,4820, leaving,3946,4522,4820,4906, didPass,1, detectionBtwn,0, detectionWhole,1034,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,7,50, waiting,4703,4772, leaving,4772,4836, didPass,0, detectionWhole,133,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,11,50, waiting,4767,4831, leaving,4831,4893, didPass,0, detectionWhole,125,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,5,150, waiting,3924,4095,4687,4858, leaving,4095,4431,4858,4943, didPass,1, detectionBtwn,0, detectionWhole,1018,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,7,150, waiting, leaving,3871,4004,4772,4895, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,9,150, waiting, leaving,4724,4858, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,5,250, waiting, leaving,4202,4458,4708,4831, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,7,250, waiting, leaving,3924,4047, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,9,250, waiting, leaving,4778,4900, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,11,250, waiting, leaving,4735,4863, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,5,350, waiting, leaving,3839,3966,4218,4468,4735,4852, didPass,0,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,7,350, waiting, leaving,3924,4038, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,9,350, waiting, leaving,4778,4906, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,11,350, waiting, leaving,4735,4858, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212095551_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,5,50, waiting,3583,3642, leaving,3642,4211, didPass,0, detectionWhole,627,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,7,50, waiting,3535,3604, leaving,3604,3791, didPass,0, detectionWhole,255,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,5,150, waiting,3498,3658,4004,4180, leaving,3658,3882,4180,4255, didPass,1, detectionBtwn,0, detectionWhole,757,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,7,150, waiting,3572,3727, leaving,3727,3839, didPass,0, detectionWhole,266,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,5,250, waiting,3508,3775, leaving,3775,3903,4031,4287, didPass,0, detectionWhole,778,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,7,250, waiting, leaving,3514,3770, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,9,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,5,350, waiting,3578,3940, leaving,3940,4218, didPass,0, detectionWhole,639,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,7,350, waiting, leaving,3556,3818, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,9,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212133338_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,5,50, waiting,2421,2495, leaving,2495,2815, didPass,0, detectionWhole,394,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,7,50, waiting,2378,2447, leaving,2447,2645, didPass,0, detectionWhole,266,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,5,150, waiting,2325,2485, leaving,2485,2826, didPass,0, detectionWhole,501,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,7,150, waiting,2378,2533, leaving,2533,2645, didPass,0, detectionWhole,266,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,13,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,15,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,5,250, waiting,2399,2666, leaving,2666,2789, didPass,0, detectionWhole,389,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,7,250, waiting, leaving,2495,2618, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,9,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,11,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,13,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,15,250, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,5,350, waiting,2405,2767, leaving,2767,2789, didPass,0, detectionWhole,383,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,7,350, waiting, leaving,2492,2618, didPass,0,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,9,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,11,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,13,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212151623_n_0_1_2390.wav, ,15,350, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,5,50, waiting,2554,2613,3327,3380, leaving,2613,2943,3380,3583, didPass,1, detectionBtwn,0, detectionWhole,1029,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,7,50, waiting,2634,2686,3402,3455, leaving,2686,2767,3455,3540, didPass,1, detectionBtwn,0, detectionWhole,906,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,9,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,11,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,13,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,15,50, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,5,150, waiting,2618,2789,3258,3428, leaving,2789,2869,3428,3519, didPass,1, detectionBtwn,0, detectionWhole,901,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,7,150, waiting, leaving,2570,2698,3338,3476, didPass,0,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,9,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
silver_1497212175948_n_0_1_2390.wav, ,11,150, waiting, leaving, didPass,0,,,,,,,,,,,,,,,,,,,,,,
